"orthogroup_id","species","gene_id","gene_name","source_column"
"OG0002476","albicans","orf19.6460","PEX1","orthogroups.rds:og_id"
"OG0002477","cerevisiae","YDL107W","MSS2","orthogroups.rds:og_id"
"OG0002477","glabrata","CAGL0H10296g","","orthogroups.rds:og_id"
"OG0002477","albicans","orf19.4001","MSS2","orthogroups.rds:og_id"
"OG0002477","lactis","KLLA0E14741g","MSS2","orthogroups.rds:og_id"
"OG0002478","cerevisiae","YPL183C","RTT10","orthogroups.rds:og_id"
"OG0002478","glabrata","CAGL0C01441g","","orthogroups.rds:og_id"
"OG0002478","albicans","orf19.2143","","orthogroups.rds:og_id"
"OG0002478","lactis","KLLA0E18899g","RTT10","orthogroups.rds:og_id"
"OG0002479","cerevisiae","YCR016W","RBP95","orthogroups.rds:og_id"
"OG0002479","glabrata","CAGL0L07832g","","orthogroups.rds:og_id"
"OG0002479","albicans","orf19.6730","","orthogroups.rds:og_id"
"OG0002480","cerevisiae","YNL193W","YNL193W","orthogroups.rds:og_id"
"OG0002480","glabrata","CAGL0J11528g","","orthogroups.rds:og_id"
"OG0002480","albicans","orf19.686","","orthogroups.rds:og_id"
"OG0002480","lactis","KLLA0F20944g","YNL193W","orthogroups.rds:og_id"
"OG0002481","cerevisiae","YMR213W","CEF1","orthogroups.rds:og_id"
"OG0002481","glabrata","CAGL0F03751g","","orthogroups.rds:og_id"
"OG0002481","albicans","orf19.4799","CEF1","orthogroups.rds:og_id"
"OG0002481","lactis","KLLA0C07304g","CEF1","orthogroups.rds:og_id"
"OG0002482","cerevisiae","YLR401C","DUS3","orthogroups.rds:og_id"
"OG0002482","glabrata","CAGL0M09977g","","orthogroups.rds:og_id"
"OG0002482","albicans","orf19.1565","","orthogroups.rds:og_id"
"OG0002483","cerevisiae","YGR261C","APL6","orthogroups.rds:og_id"
"OG0002483","glabrata","CAGL0F08393g","","orthogroups.rds:og_id"
"OG0002483","albicans","orf19.1323","","orthogroups.rds:og_id"
"OG0002483","lactis","KLLA0A09559g","APL6","orthogroups.rds:og_id"
"OG0002484","cerevisiae","YOL073C","DSC2","orthogroups.rds:og_id"
"OG0002484","glabrata","CAGL0K01199g","","orthogroups.rds:og_id"
"OG0002484","albicans","orf19.5984","","orthogroups.rds:og_id"
"OG0002484","lactis","KLLA0C04532g","","orthogroups.rds:og_id"
"OG0002485","cerevisiae","YMR178W","FPY1","orthogroups.rds:og_id"
"OG0002485","glabrata","CAGL0D03696g","","orthogroups.rds:og_id"
"OG0002485","albicans","orf19.5757","","orthogroups.rds:og_id"
"OG0002485","lactis","KLLA0C16137g","YMR178W","orthogroups.rds:og_id"
"OG0002486","cerevisiae","YLR207W","HRD3","orthogroups.rds:og_id"
"OG0002486","glabrata","CAGL0J08756g","","orthogroups.rds:og_id"
"OG0002486","albicans","orf19.1191","","orthogroups.rds:og_id"
"OG0002487","cerevisiae","YNL223W","ATG4","orthogroups.rds:og_id"
"OG0002487","glabrata","CAGL0J07304g","","orthogroups.rds:og_id"
"OG0002487","albicans","orf19.2401","","orthogroups.rds:og_id"
"OG0002488","cerevisiae","YML110C","COQ5","orthogroups.rds:og_id"
"OG0002488","glabrata","CAGL0J06710g","","orthogroups.rds:og_id"
"OG0002488","albicans","orf19.3577","COQ5","orthogroups.rds:og_id"
"OG0004044","albicans","orf19.3577","COQ5","orthogroups.rds:og_id"
"OG0002489","cerevisiae","YHR011W","DIA4","orthogroups.rds:og_id"
"OG0002489","glabrata","CAGL0E04400g","","orthogroups.rds:og_id"
"OG0002489","albicans","orf19.1201","","orthogroups.rds:og_id"
"OG0002489","lactis","KLLA0E03433g","DIA4","orthogroups.rds:og_id"
"OG0002490","cerevisiae","YER171W","RAD3","orthogroups.rds:og_id"
"OG0002490","glabrata","CAGL0L11924g","","orthogroups.rds:og_id"
"OG0002490","albicans","orf19.7119","RAD3","orthogroups.rds:og_id"
"OG0002491","cerevisiae","YOR292C","YOR292C","orthogroups.rds:og_id"
"OG0002491","glabrata","CAGL0M11330g","","orthogroups.rds:og_id"
"OG0002491","albicans","orf19.6605","","orthogroups.rds:og_id"
"OG0002491","lactis","KLLA0B08195g","","orthogroups.rds:og_id"
"OG0002492","cerevisiae","YPR021C","AGC1","orthogroups.rds:og_id"
"OG0002492","glabrata","CAGL0K02365g","","orthogroups.rds:og_id"
"OG0002492","albicans","orf19.4966","AGC1","orthogroups.rds:og_id"
"OG0002493","cerevisiae","YIL026C","IRR1","orthogroups.rds:og_id"
"OG0002493","glabrata","CAGL0I05302g","","orthogroups.rds:og_id"
"OG0002493","albicans","orf19.7232","IRR1","orthogroups.rds:og_id"
"OG0002493","lactis","KLLA0F27797g","IRR1","orthogroups.rds:og_id"
"OG0002494","cerevisiae","YOR077W","RTS2","orthogroups.rds:og_id"
"OG0002494","glabrata","CAGL0K05533g","","orthogroups.rds:og_id"
"OG0002494","albicans","orf19.3817","","orthogroups.rds:og_id"
"OG0002494","lactis","KLLA0A07689g","RTS2","orthogroups.rds:og_id"
"OG0002495","cerevisiae","YJL011C","RPC17","orthogroups.rds:og_id"
"OG0002495","glabrata","CAGL0G06974g","","orthogroups.rds:og_id"
"OG0002495","albicans","orf19.3990","","orthogroups.rds:og_id"
"OG0002496","cerevisiae","YJR008W","MHO1","orthogroups.rds:og_id"
"OG0002496","glabrata","CAGL0B03817g","","orthogroups.rds:og_id"
"OG0002496","albicans","orf19.7210","","orthogroups.rds:og_id"
"OG0002496","lactis","KLLA0A11836g","MHO1","orthogroups.rds:og_id"
"OG0002497","cerevisiae","YNL163C","RIA1","orthogroups.rds:og_id"
"OG0002497","glabrata","CAGL0J06094g","","orthogroups.rds:og_id"
"OG0002497","albicans","orf19.4451","RIA1","orthogroups.rds:og_id"
"OG0002498","cerevisiae","YML095C","RAD10","orthogroups.rds:og_id"
"OG0002498","glabrata","CAGL0L00363g","","orthogroups.rds:og_id"
"OG0002498","albicans","orf19.2469","RAD10","orthogroups.rds:og_id"
"OG0002499","cerevisiae","YKR009C","FOX2","orthogroups.rds:og_id"
"OG0002499","glabrata","CAGL0L02167g","","orthogroups.rds:og_id"
"OG0002499","albicans","orf19.1288","FOX2","orthogroups.rds:og_id"
"OG0002500","cerevisiae","YPL180W","TCO89","orthogroups.rds:og_id"
"OG0002500","glabrata","CAGL0C01463g","","orthogroups.rds:og_id"
"OG0002500","lactis","KLLA0E18855g","TCO89","orthogroups.rds:og_id"
"OG0002501","cerevisiae","YKR056W","TRM2","orthogroups.rds:og_id"
"OG0002501","glabrata","CAGL0K08360g","","orthogroups.rds:og_id"
"OG0002501","albicans","orf19.3327","TRM2","orthogroups.rds:og_id"
"OG0002502","cerevisiae","YOR145C","PNO1","orthogroups.rds:og_id"
"OG0002502","glabrata","CAGL0K09460g","","orthogroups.rds:og_id"
"OG0002502","albicans","orf19.7618","","orthogroups.rds:og_id"
"OG0002502","lactis","KLLA0C06446g","PNO1","orthogroups.rds:og_id"
"OG0002503","cerevisiae","YDR189W","SLY1","orthogroups.rds:og_id"
"OG0002503","glabrata","CAGL0F05665g","","orthogroups.rds:og_id"
"OG0002503","albicans","orf19.3128","","orthogroups.rds:og_id"
"OG0002504","cerevisiae","YOR349W","CIN1","orthogroups.rds:og_id"
"OG0002504","glabrata","CAGL0D02200g","","orthogroups.rds:og_id"
"OG0002504","albicans","orf19.2510","","orthogroups.rds:og_id"
"OG0002504","lactis","KLLA0F23463g","CIN1","orthogroups.rds:og_id"
"OG0002505","cerevisiae","YLR200W","YKE2","orthogroups.rds:og_id"
"OG0002505","glabrata","CAGL0A03971g","","orthogroups.rds:og_id"
"OG0002505","albicans","orf19.6601","","orthogroups.rds:og_id"
"OG0004054","albicans","orf19.6601","","orthogroups.rds:og_id"
"OG0002506","cerevisiae","YGR268C","HUA1","orthogroups.rds:og_id"
"OG0002506","glabrata","CAGL0G00550g","","orthogroups.rds:og_id"
"OG0002506","albicans","orf19.3973","","orthogroups.rds:og_id"
"OG0002506","lactis","KLLA0A09757g","HUA1","orthogroups.rds:og_id"
"OG0002507","cerevisiae","YMR203W","TOM40","orthogroups.rds:og_id"
"OG0002507","glabrata","CAGL0I05720g","","orthogroups.rds:og_id"
"OG0002507","albicans","orf19.6524","TOM40","orthogroups.rds:og_id"
"OG0002507","lactis","KLLA0F06292g","","orthogroups.rds:og_id"
"OG0002508","cerevisiae","YOR357C","SNX3","orthogroups.rds:og_id"
"OG0002508","glabrata","CAGL0G06424g","","orthogroups.rds:og_id"
"OG0002508","albicans","orf19.5114","","orthogroups.rds:og_id"
"OG0005632","albicans","orf19.5114","","orthogroups.rds:og_id"
"OG0002508","lactis","KLLA0A03718g","SNX3","orthogroups.rds:og_id"
"OG0002509","cerevisiae","YMR293C","HER2","orthogroups.rds:og_id"
"OG0002509","glabrata","CAGL0M13585g","","orthogroups.rds:og_id"
"OG0002509","albicans","orf19.3956","","orthogroups.rds:og_id"
"OG0002510","cerevisiae","YJL085W","EXO70","orthogroups.rds:og_id"
"OG0002510","glabrata","CAGL0M03113g","","orthogroups.rds:og_id"
"OG0002510","albicans","orf19.6512","EXO70","orthogroups.rds:og_id"
"OG0002511","cerevisiae","YML010W","SPT5","orthogroups.rds:og_id"
"OG0002511","glabrata","CAGL0H04697g","","orthogroups.rds:og_id"
"OG0002511","albicans","orf19.1453","SPT5","orthogroups.rds:og_id"
"OG0002512","cerevisiae","YMR289W","ABZ2","orthogroups.rds:og_id"
"OG0002512","glabrata","CAGL0M13497g","","orthogroups.rds:og_id"
"OG0002512","albicans","orf19.5837","","orthogroups.rds:og_id"
"OG0002513","cerevisiae","YER003C","PMI40","orthogroups.rds:og_id"
"OG0002513","glabrata","CAGL0J02244g","","orthogroups.rds:og_id"
"OG0002513","albicans","orf19.1390","PMI1","orthogroups.rds:og_id"
"OG0002514","cerevisiae","YLR166C","SEC10","orthogroups.rds:og_id"
"OG0002514","glabrata","CAGL0K08404g","","orthogroups.rds:og_id"
"OG0002514","albicans","orf19.3086","SEC10","orthogroups.rds:og_id"
"OG0002515","cerevisiae","YGL085W","LCL3","orthogroups.rds:og_id"
"OG0002515","glabrata","CAGL0H03201g","","orthogroups.rds:og_id"
"OG0002515","albicans","orf19.5014","","orthogroups.rds:og_id"
"OG0002515","lactis","KLLA0E19163g","LCL3","orthogroups.rds:og_id"
"OG0002516","cerevisiae","YER164W","CHD1","orthogroups.rds:og_id"
"OG0002516","glabrata","CAGL0L11770g","","orthogroups.rds:og_id"
"OG0002516","albicans","orf19.3035","","orthogroups.rds:og_id"
"OG0002517","cerevisiae","YDR388W","RVS167","orthogroups.rds:og_id"
"OG0002517","glabrata","CAGL0M01650g","","orthogroups.rds:og_id"
"OG0002517","albicans","orf19.1220","RVS167","orthogroups.rds:og_id"
"OG0002518","cerevisiae","YKL149C","DBR1","orthogroups.rds:og_id"
"OG0002518","glabrata","CAGL0E06446g","","orthogroups.rds:og_id"
"OG0002518","albicans","orf19.3506","DBR1","orthogroups.rds:og_id"
"OG0002519","cerevisiae","YER163C","GCG1","orthogroups.rds:og_id"
"OG0002519","glabrata","CAGL0L11748g","","orthogroups.rds:og_id"
"OG0002519","albicans","orf19.372","","orthogroups.rds:og_id"
"OG0002520","cerevisiae","YHR156C","LIN1","orthogroups.rds:og_id"
"OG0002520","glabrata","CAGL0I02002g","","orthogroups.rds:og_id"
"OG0002520","albicans","orf19.2368","","orthogroups.rds:og_id"
"OG0002521","cerevisiae","YDL159W","STE7","orthogroups.rds:og_id"
"OG0002521","glabrata","CAGL0I03498g","","orthogroups.rds:og_id"
"OG0002521","albicans","orf19.469","HST7","orthogroups.rds:og_id"
"OG0002522","cerevisiae","YCL039W","GID7","orthogroups.rds:og_id"
"OG0002522","glabrata","CAGL0B00748g","","orthogroups.rds:og_id"
"OG0002522","albicans","orf19.5131","","orthogroups.rds:og_id"
"OG0002523","cerevisiae","YLR335W","NUP2","orthogroups.rds:og_id"
"OG0002523","glabrata","CAGL0G00902g","","orthogroups.rds:og_id"
"OG0002523","albicans","orf19.6665","","orthogroups.rds:og_id"
"OG0002524","cerevisiae","YAL039C","CYC3","orthogroups.rds:og_id"
"OG0002524","glabrata","CAGL0M12012g","","orthogroups.rds:og_id"
"OG0002524","albicans","orf19.1957","CYC3","orthogroups.rds:og_id"
"OG0002525","cerevisiae","YPL150W","YPL150W","orthogroups.rds:og_id"
"OG0002525","glabrata","CAGL0M02299g","","orthogroups.rds:og_id"
"OG0002525","albicans","orf19.4518","","orthogroups.rds:og_id"
"OG0002526","cerevisiae","YER018C","SPC25","orthogroups.rds:og_id"
"OG0002526","glabrata","CAGL0M11858g","","orthogroups.rds:og_id"
"OG0002526","albicans","orf19.6628","","orthogroups.rds:og_id"
"OG0002526","lactis","KLLA0C02079g","SPC25","orthogroups.rds:og_id"
"OG0002527","cerevisiae","YLR436C","ECM30","orthogroups.rds:og_id"
"OG0002527","glabrata","CAGL0M00924g","","orthogroups.rds:og_id"
"OG0002527","albicans","orf19.2996","","orthogroups.rds:og_id"
"OG0002527","lactis","KLLA0B05445g","ECM30","orthogroups.rds:og_id"
"OG0002528","cerevisiae","YGR060W","ERG25","orthogroups.rds:og_id"
"OG0002528","glabrata","CAGL0K04477g","","orthogroups.rds:og_id"
"OG0002528","albicans","orf19.3732","ERG25","orthogroups.rds:og_id"
"OG0002529","cerevisiae","YOR080W","DIA2","orthogroups.rds:og_id"
"OG0002529","glabrata","CAGL0K05599g","","orthogroups.rds:og_id"
"OG0002529","albicans","orf19.5429","","orthogroups.rds:og_id"
"OG0002530","cerevisiae","YJL054W","TIM54","orthogroups.rds:og_id"
"OG0002530","glabrata","CAGL0J05016g","TIM54","orthogroups.rds:og_id"
"OG0002530","albicans","orf19.5143","TIM54","orthogroups.rds:og_id"
"OG0002530","lactis","KLLA0F01441g","TIM54","orthogroups.rds:og_id"
"OG0002531","cerevisiae","YDL165W","CDC36","orthogroups.rds:og_id"
"OG0002531","glabrata","CAGL0I03388g","","orthogroups.rds:og_id"
"OG0002531","albicans","orf19.6075","","orthogroups.rds:og_id"
"OG0002532","cerevisiae","YKL183W","LOT5","orthogroups.rds:og_id"
"OG0002532","glabrata","CAGL0D00506g","","orthogroups.rds:og_id"
"OG0002532","albicans","orf19.2995","","orthogroups.rds:og_id"
"OG0002532","lactis","KLLA0B02695g","LOT5","orthogroups.rds:og_id"
"OG0002533","cerevisiae","YCR072C","RSA4","orthogroups.rds:og_id"
"OG0002533","glabrata","CAGL0J03476g","","orthogroups.rds:og_id"
"OG0002533","albicans","orf19.3778","","orthogroups.rds:og_id"
"OG0002533","lactis","KLLA0C08547g","RSA4","orthogroups.rds:og_id"
"OG0002534","cerevisiae","YDR296W","MHR1","orthogroups.rds:og_id"
"OG0002534","glabrata","CAGL0H01353g","","orthogroups.rds:og_id"
"OG0002534","albicans","orf19.439","","orthogroups.rds:og_id"
"OG0002535","cerevisiae","YFL010C","WWM1","orthogroups.rds:og_id"
"OG0002535","glabrata","CAGL0F02013g","","orthogroups.rds:og_id"
"OG0002535","albicans","orf19.2568","IFU5","orthogroups.rds:og_id"
"OG0002535","lactis","KLLA0C05346g","WWM1","orthogroups.rds:og_id"
"OG0002536","cerevisiae","YDL234C","GYP7","orthogroups.rds:og_id"
"OG0002536","glabrata","CAGL0C05489g","","orthogroups.rds:og_id"
"OG0002536","albicans","orf19.6706","GYP7","orthogroups.rds:og_id"
"OG0002537","cerevisiae","YPR057W","BRR1","orthogroups.rds:og_id"
"OG0002537","glabrata","CAGL0D01628g","","orthogroups.rds:og_id"
"OG0002537","albicans","orf19.131","","orthogroups.rds:og_id"
"OG0003192","albicans","orf19.131","","orthogroups.rds:og_id"
"OG0002537","lactis","KLLA0B08525g","BRR1","orthogroups.rds:og_id"
"OG0002538","cerevisiae","YER124C","DSE1","orthogroups.rds:og_id"
"OG0002538","glabrata","CAGL0K02277g","","orthogroups.rds:og_id"
"OG0002538","albicans","orf19.3629","DSE1","orthogroups.rds:og_id"
"OG0002538","lactis","KLLA0E13553g","DSE1","orthogroups.rds:og_id"
"OG0002539","cerevisiae","YDR392W","SPT3","orthogroups.rds:og_id"
"OG0002539","glabrata","CAGL0M01540g","","orthogroups.rds:og_id"
"OG0002539","albicans","orf19.7622","SPT3","orthogroups.rds:og_id"
"OG0002540","cerevisiae","YJL012C","VTC4","orthogroups.rds:og_id"
"OG0002540","glabrata","CAGL0G06952g","PHM3","orthogroups.rds:og_id"
"OG0002540","albicans","orf19.3363","VTC4","orthogroups.rds:og_id"
"OG0002540","lactis","KLLA0F22627g","VTC4","orthogroups.rds:og_id"
"OG0002541","cerevisiae","YDR449C","UTP6","orthogroups.rds:og_id"
"OG0002541","glabrata","CAGL0K06215g","","orthogroups.rds:og_id"
"OG0002541","albicans","orf19.2330","","orthogroups.rds:og_id"
"OG0002542","cerevisiae","YKL194C","MST1","orthogroups.rds:og_id"
"OG0002542","glabrata","CAGL0D03542g","","orthogroups.rds:og_id"
"OG0002542","albicans","orf19.2984","MST1","orthogroups.rds:og_id"
"OG0002543","cerevisiae","YDR429C","TIF35","orthogroups.rds:og_id"
"OG0002543","glabrata","CAGL0H04675g","","orthogroups.rds:og_id"
"OG0002543","albicans","orf19.7236","TIF35","orthogroups.rds:og_id"
"OG0002544","cerevisiae","YJL155C","FBP26","orthogroups.rds:og_id"
"OG0002544","glabrata","CAGL0I06094g","FBP26","orthogroups.rds:og_id"
"OG0002544","albicans","orf19.6423","","orthogroups.rds:og_id"
"OG0002545","cerevisiae","YOR346W","REV1","orthogroups.rds:og_id"
"OG0002545","glabrata","CAGL0E05588g","","orthogroups.rds:og_id"
"OG0002545","albicans","orf19.4412","","orthogroups.rds:og_id"
"OG0002546","cerevisiae","YER061C","CEM1","orthogroups.rds:og_id"
"OG0002546","glabrata","CAGL0J02970g","","orthogroups.rds:og_id"
"OG0002546","albicans","orf19.5977","CEM1","orthogroups.rds:og_id"
"OG0002547","cerevisiae","YLR429W","CRN1","orthogroups.rds:og_id"
"OG0002547","glabrata","CAGL0J04818g","CRN1","orthogroups.rds:og_id"
"OG0002547","albicans","orf19.6534","","orthogroups.rds:og_id"
"OG0002547","lactis","KLLA0D02530g","CRN1","orthogroups.rds:og_id"
"OG0002548","cerevisiae","YMR287C","DSS1","orthogroups.rds:og_id"
"OG0002548","glabrata","CAGL0M07051g","","orthogroups.rds:og_id"
"OG0002548","albicans","orf19.3624","MSU1","orthogroups.rds:og_id"
"OG0002549","cerevisiae","YFR030W","MET10","orthogroups.rds:og_id"
"OG0002549","glabrata","CAGL0D05280g","","orthogroups.rds:og_id"
"OG0002549","albicans","orf19.4076","MET10","orthogroups.rds:og_id"
"OG0002550","cerevisiae","YBR155W","CNS1","orthogroups.rds:og_id"
"OG0002550","glabrata","CAGL0H07425g","","orthogroups.rds:og_id"
"OG0002550","albicans","orf19.6052","CNS1","orthogroups.rds:og_id"
"OG0002551","cerevisiae","YLL007C","LMO1","orthogroups.rds:og_id"
"OG0002551","glabrata","CAGL0D05676g","","orthogroups.rds:og_id"
"OG0002551","albicans","orf19.5147","LMO1","orthogroups.rds:og_id"
"OG0002551","lactis","KLLA0F15774g","YLL007C","orthogroups.rds:og_id"
"OG0002552","cerevisiae","YGR012W","MCY1","orthogroups.rds:og_id"
"OG0002552","glabrata","CAGL0F08789g","","orthogroups.rds:og_id"
"OG0002552","albicans","orf19.5574","","orthogroups.rds:og_id"
"OG0002552","lactis","KLLA0C18029g","YGR012W","orthogroups.rds:og_id"
"OG0002553","cerevisiae","YDR468C","TLG1","orthogroups.rds:og_id"
"OG0002553","glabrata","CAGL0K06501g","","orthogroups.rds:og_id"
"OG0002553","albicans","orf19.3898","","orthogroups.rds:og_id"
"OG0002553","lactis","KLLA0E03543g","TLG1","orthogroups.rds:og_id"
"OG0002554","cerevisiae","YBR103W","SIF2","orthogroups.rds:og_id"
"OG0002554","glabrata","CAGL0K12188g","","orthogroups.rds:og_id"
"OG0002554","albicans","orf19.132","","orthogroups.rds:og_id"
"OG0002554","lactis","KLLA0E11331g","SIF2","orthogroups.rds:og_id"
"OG0002555","cerevisiae","YGL221C","NIF3","orthogroups.rds:og_id"
"OG0002555","glabrata","CAGL0I06963g","","orthogroups.rds:og_id"
"OG0002555","albicans","orf19.4406","NIF3","orthogroups.rds:og_id"
"OG0002555","lactis","KLLA0A01518g","NIF3","orthogroups.rds:og_id"
"OG0002556","cerevisiae","YNL092W","YNL092W","orthogroups.rds:og_id"
"OG0002556","glabrata","CAGL0K09856g","","orthogroups.rds:og_id"
"OG0002556","albicans","orf19.592","","orthogroups.rds:og_id"
"OG0002557","cerevisiae","YPR073C","LTP1","orthogroups.rds:og_id"
"OG0002557","glabrata","CAGL0D01320g","","orthogroups.rds:og_id"
"OG0002558","cerevisiae","YNL005C","MRP7","orthogroups.rds:og_id"
"OG0002558","glabrata","CAGL0H03883g","","orthogroups.rds:og_id"
"OG0002558","albicans","orf19.7203","MRP7","orthogroups.rds:og_id"
"OG0002559","cerevisiae","YGR193C","PDX1","orthogroups.rds:og_id"
"OG0002559","glabrata","CAGL0G09361g","","orthogroups.rds:og_id"
"OG0002559","albicans","orf19.5021","PDX1","orthogroups.rds:og_id"
"OG0002559","lactis","KLLA0E09791g","PDX1","orthogroups.rds:og_id"
"OG0002560","cerevisiae","YNL200C","NNR1","orthogroups.rds:og_id"
"OG0002560","glabrata","CAGL0G05357g","","orthogroups.rds:og_id"
"OG0002560","albicans","orf19.3679","","orthogroups.rds:og_id"
"OG0002561","cerevisiae","YBR122C","MRPL36","orthogroups.rds:og_id"
"OG0002561","glabrata","CAGL0J09856g","","orthogroups.rds:og_id"
"OG0002561","albicans","orf19.3205","","orthogroups.rds:og_id"
"OG0002562","cerevisiae","YMR076C","PDS5","orthogroups.rds:og_id"
"OG0002562","glabrata","CAGL0J01507g","","orthogroups.rds:og_id"
"OG0002562","albicans","orf19.2216","PDS5","orthogroups.rds:og_id"
"OG0002562","lactis","KLLA0F25806g","PDS5","orthogroups.rds:og_id"
"OG0002563","cerevisiae","YJL035C","TAD2","orthogroups.rds:og_id"
"OG0002563","glabrata","CAGL0J01023g","","orthogroups.rds:og_id"
"OG0002563","albicans","orf19.1458","","orthogroups.rds:og_id"
"OG0002564","cerevisiae","YDR075W","PPH3","orthogroups.rds:og_id"
"OG0002564","glabrata","CAGL0K10208g","","orthogroups.rds:og_id"
"OG0002565","cerevisiae","YER159C","BUR6","orthogroups.rds:og_id"
"OG0002565","glabrata","CAGL0I08635g","","orthogroups.rds:og_id"
"OG0002565","albicans","orf19.2736","HFL2","orthogroups.rds:og_id"
"OG0002566","cerevisiae","YDR476C","YDR476C","orthogroups.rds:og_id"
"OG0002566","glabrata","CAGL0M08932g","","orthogroups.rds:og_id"
"OG0002566","albicans","orf19.6627","","orthogroups.rds:og_id"
"OG0002566","lactis","KLLA0F02640g","YDR476C","orthogroups.rds:og_id"
"OG0002567","cerevisiae","YDR023W","SES1","orthogroups.rds:og_id"
"OG0002567","glabrata","CAGL0K11726g","","orthogroups.rds:og_id"
"OG0002567","albicans","orf19.269","SES1","orthogroups.rds:og_id"
"OG0002568","cerevisiae","YCL052C","PBN1","orthogroups.rds:og_id"
"OG0002568","glabrata","CAGL0B00506g","","orthogroups.rds:og_id"
"OG0002568","albicans","orf19.3447","","orthogroups.rds:og_id"
"OG0002568","lactis","KLLA0C00759g","PBN1","orthogroups.rds:og_id"
"OG0002569","cerevisiae","YGR244C","LSC2","orthogroups.rds:og_id"
"OG0002569","glabrata","CAGL0F08107g","LSC2","orthogroups.rds:og_id"
"OG0002569","albicans","orf19.1860","LSC2","orthogroups.rds:og_id"
"OG0004862","albicans","orf19.1860","LSC2","orthogroups.rds:og_id"
"OG0002570","cerevisiae","YPL059W","GRX5","orthogroups.rds:og_id"
"OG0002570","glabrata","CAGL0M07271g","","orthogroups.rds:og_id"
"OG0002570","albicans","orf19.2782","","orthogroups.rds:og_id"
"OG0002571","cerevisiae","YNL107W","YAF9","orthogroups.rds:og_id"
"OG0002571","glabrata","CAGL0B04609g","","orthogroups.rds:og_id"
"OG0002571","albicans","orf19.5501","YAF9","orthogroups.rds:og_id"
"OG0002572","cerevisiae","YNL232W","CSL4","orthogroups.rds:og_id"
"OG0002572","glabrata","CAGL0J07458g","","orthogroups.rds:og_id"
"OG0005245","albicans","orf19.1026","","orthogroups.rds:og_id"
"OG0002572","albicans","orf19.1026","","orthogroups.rds:og_id"
"OG0002573","cerevisiae","YER008C","SEC3","orthogroups.rds:og_id"
"OG0002573","glabrata","CAGL0H09680g","","orthogroups.rds:og_id"
"OG0002573","albicans","orf19.2911","SEC3","orthogroups.rds:og_id"
"OG0002574","cerevisiae","YMR171C","EAR1","orthogroups.rds:og_id"
"OG0002574","glabrata","CAGL0F07799g","","orthogroups.rds:og_id"
"OG0002574","albicans","orf19.2703","","orthogroups.rds:og_id"
"OG0002574","lactis","KLLA0D10065g","EAR1","orthogroups.rds:og_id"
"OG0002575","cerevisiae","YFL028C","CAF16","orthogroups.rds:og_id"
"OG0002575","glabrata","CAGL0K12474g","","orthogroups.rds:og_id"
"OG0002575","albicans","orf19.388","CAF16","orthogroups.rds:og_id"
"OG0002575","lactis","KLLA0F08833g","CAF16","orthogroups.rds:og_id"
"OG0002576","cerevisiae","YOR025W","HST3","orthogroups.rds:og_id"
"OG0002576","glabrata","CAGL0H08239g","","orthogroups.rds:og_id"
"OG0002576","albicans","orf19.1934","HST3","orthogroups.rds:og_id"
"OG0002577","cerevisiae","YOR132W","VPS17","orthogroups.rds:og_id"
"OG0002577","glabrata","CAGL0I07271g","","orthogroups.rds:og_id"
"OG0002577","albicans","orf19.3344","VPS17","orthogroups.rds:og_id"
"OG0002578","cerevisiae","YLR306W","UBC12","orthogroups.rds:og_id"
"OG0002578","glabrata","CAGL0D06468g","","orthogroups.rds:og_id"
"OG0002578","albicans","orf19.5411","","orthogroups.rds:og_id"
"OG0002579","cerevisiae","YBR143C","SUP45","orthogroups.rds:og_id"
"OG0002579","glabrata","CAGL0L06754g","","orthogroups.rds:og_id"
"OG0002579","albicans","orf19.3541","ERF1","orthogroups.rds:og_id"
"OG0002580","cerevisiae","YML130C","ERO1","orthogroups.rds:og_id"
"OG0002580","glabrata","CAGL0H06919g","","orthogroups.rds:og_id"
"OG0002580","albicans","orf19.4871","ERO1","orthogroups.rds:og_id"
"OG0002581","cerevisiae","YKL190W","CNB1","orthogroups.rds:og_id"
"OG0002581","glabrata","CAGL0L00605g","CNB1","orthogroups.rds:og_id"
"OG0002581","albicans","orf19.4009","CNB1","orthogroups.rds:og_id"
"OG0002582","cerevisiae","YIL115C","NUP159","orthogroups.rds:og_id"
"OG0002582","glabrata","CAGL0C01265g","GLM4","orthogroups.rds:og_id"
"OG0002582","albicans","orf19.6171","NUP159","orthogroups.rds:og_id"
"OG0002583","cerevisiae","YGR284C","ERV29","orthogroups.rds:og_id"
"OG0002583","glabrata","CAGL0G00176g","ERV29","orthogroups.rds:og_id"
"OG0002583","albicans","orf19.4579","ERV29","orthogroups.rds:og_id"
"OG0002583","lactis","KLLA0F03102g","ERV29","orthogroups.rds:og_id"
"OG0002584","cerevisiae","YGL241W","KAP114","orthogroups.rds:og_id"
"OG0002584","glabrata","CAGL0H07777g","","orthogroups.rds:og_id"
"OG0002584","albicans","orf19.7086","","orthogroups.rds:og_id"
"OG0002584","lactis","KLLA0A00803g","KAP114","orthogroups.rds:og_id"
"OG0002585","cerevisiae","YPR048W","TAH18","orthogroups.rds:og_id"
"OG0002585","glabrata","CAGL0H08580g","","orthogroups.rds:og_id"
"OG0002585","albicans","orf19.2040","","orthogroups.rds:og_id"
"OG0002586","cerevisiae","YDR064W","RPS13","orthogroups.rds:og_id"
