feature_id,mean_log2FC,median_log2FC,sd_log2FC,mean_z,max_abs_z,n_pairs,n_enriched_pairs,n_depleted_pairs,pools_enriched,pools_depleted,final_call,standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_H00341,-0.2193390165080123,-1.7111421820905433,7.378807574576528,-0.5431183883227101,3.3257185600324264,4,0,0,,,none,GWK60_H00341,GWK60_H00341,ORF,CP048237.1,59076,61301,W,2226,2,0.0008984725965858,0.125278961249746,0.206221721467876,1631,0.732704402515723,0.732704401351268,-14.7534650511541,2,883,2122,0.953279424977538,1113,139.435483870968,NA
GWK60_K07601,-0.21773756616535148,1.0350446104240587,5.094732232374577,0.11582628280360324,1.5263097594531578,4,0,0,,,none,GWK60_K07601,GWK60_K07601,ORF,CP048240.1,777217,779709,W,2493,6,0.00240673886883273,0.231347773766546,0.16587161374989,1184,0.474929803449659,0.474929803397389,-14.0984241146968,6,1391,2434,0.976333734456478,415.5,96.125,NA
GWK60_L16577,-0.21357911021808196,-1.2223397814839791,4.861561919785263,-0.3649428291167485,1.735856168942462,4,0,0,,,none,GWK60_L16577,GWK60_L16577,ORF,CP048241.1,1745248,1746951,W,1704,1,0.00058685446009389,0.166948356807512,0.0299659554387029,1486,0.872065727699531,0.872065471392757,-18.3714426091033,1,71,1406,0.825117370892019,1704,284.48,NA
GWK60_G05093,-0.21357711990203404,-0.40058769130256755,1.1328420335036917,0.07761068551423358,0.6853561754212405,4,0,0,,,none,GWK60_G05093,GWK60_G05093,ORF,CP048236.1,517169,518722,C,1554,5,0.00321750321750321,0.302135181653254,0.634250978437025,547,0.351994851994852,0.351994388346784,-12.6161840911114,5,3888,1441,0.927284427284427,310.8,93.9036144578313,NA
GWK60_H08437,-0.2084564928588995,-1.7614672915774912,6.417661421666124,-0.42004422737375635,2.498006383012215,4,0,0,,,none,GWK60_H08437,GWK60_H08437,ORF,CP048237.1,847337,848602,W,1266,3,0.00236966824644549,0.107135092830123,0.0196835034782172,701,0.553712480252765,0.553699487686377,-16.443335527585,3,273,1256,0.992101105845182,422,45.2110091743119,NA
GWK60_M02871,-0.20832123608175557,0,2.7416440695047015,-0.15170949063507333,1.2996944214261714,4,0,0,,,none,GWK60_M02871,GWK60_M02871,ORF,CP048242.1,346691,348367,C,1677,0,0,0,0,1677,1,0.999999614991485,-24.5413676105456,0,0,1414,0.843172331544425,9999,162.785714285714,NA
GWK60_G04477,-0.2081668407066729,0.25207694794525937,2.38948850132239,-0.11104948641909654,1.1226576985058698,4,0,0,,,none,GWK60_G04477,GWK60_G04477,ORF,CP048236.1,464442,467294,C,2853,1,0.00035050823694356,0.061873927721512,0.00471448759507831,2833,0.992989835261129,0.992989835258143,-19.8409278924045,0,0,2786,0.976515948124781,2853,176.526315789474,NA
GWK60_G00605,-0.20712075378967526,1.7341415530018942,6.295941064502964,0.15176645468473512,1.803479725792236,4,0,0,,,none,GWK60_G00605,GWK60_G00605,ORF,CP048236.1,90363,91220,W,858,1,0.00116550116550116,0.046966366966367,0.00114154364154364,853,0.994172494172494,0.992794644824757,-21.5413676105456,0,0,808,0.941724941724942,858,40.2971428571429,NA
GWK60_C02585,-0.20632185566337102,-0.07150082593130083,0.7931963711827519,-0.1193088012428235,0.6365231993364836,4,0,0,,,none,GWK60_C02585,GWK60_C02585,ORF,CP048232.1,290340,292346,W,2007,9,0.00448430493273542,0.280119581464873,0.293326616446628,1479,0.736920777279522,0.736920766814997,-12.7279872236208,8,2536,1829,0.911310413552566,223,62.4666666666667,NA
GWK60_K10351,-0.2056756173006933,0.4437123085131786,5.954610584345111,-0.47192655264604666,3.5611496260098914,4,0,1,,1,single_pool_depleted,GWK60_K10351,GWK60_K10351,ORF,CP048240.1,1032760,1035015,W,2256,2,0.00088652482269503,0.137505658669081,0.231887451925458,1932,0.856382978723404,0.856382977715142,-15.0080378782397,2,740,739,0.327570921985816,1128,155.106382978723,NA
GWK60_M04983,-0.2050797716913511,-0.22359121585393116,5.29656955329898,-0.04577170309663203,1.4254809742964765,4,0,0,,,none,GWK60_M04983,GWK60_M04983,ORF,CP048242.1,556208,557569,W,1362,1,0.00073421439060205,0.179324522760646,0.0011326713160728,1177,0.86417033773862,0.864162573594762,-23.5413676105456,1,1,1345,0.987518355359765,1362,244.24,NA
GWK60_J03091,-0.20497360808187012,-1.7416365267159035,4.7326263003178815,-0.2924177996524614,1.4338563593396292,4,0,0,,,none,GWK60_J03091,GWK60_J03091,ORF,CP048239.1,340410,342320,C,1911,8,0.00418628990057561,0.272732333522607,0.381478420350171,1271,0.665096807953951,0.665096783287523,-12.6923535368507,0,0,704,0.368393511250654,238.875,65.1489361702128,NA
GWK60_F03773,-0.20466997225738437,1.1224876229587046,4.5876106004815504,-0.24442117112948247,2.881907331127281,4,0,0,,,none,GWK60_F03773,GWK60_F03773,ORF,CP048235.1,424681,425016,W,336,2,0.00595238095238095,0.703062522719011,0.482670698951212,154,0.458333333333333,0.364723194786458,-15.4833758877864,2,532,331,0.985119047619048,168,118.114503816794,NA
GWK60_I06017,-0.2032153509006358,-1.3957054535760722,5.813818965588983,-0.46801410888721134,2.2460085684997355,4,0,0,,,none,GWK60_I06017,GWK60_I06017,ORF,CP048238.1,693940,694899,C,960,3,0.003125,0.173289233576642,0.095441878526234,541,0.563541666666667,0.563259782501115,-15.0798881632594,3,704,916,0.954166666666667,320,55.4525547445255,NA
GWK60_L00583,-0.20008959007383298,-0.7163920125137213,5.3580456151012195,-0.2574931180215583,2.2789464997646176,4,0,0,,,none,GWK60_L00583,GWK60_L00583,ORF,CP048241.1,56833,57789,C,957,1,0.00104493207941483,0.120436338304677,0.0761865654451311,811,0.847439916405434,0.847003123290801,-17.2467468616539,0,0,213,0.22257053291536,957,115.257575757576,NA
GWK60_L10175,-0.1953804966361934,-0.6172777392398537,1.8341647576166709,-0.21044022013934804,0.6908957228113551,4,0,0,,,none,GWK60_L10175,GWK60_L10175,ORF,CP048241.1,1048859,1051273,W,2415,1,0.00041407867494824,0.0665483584738243,0.0103280974928337,2027,0.839337474120083,0.839337473918565,-18.8689422685741,1,50,1517,0.62815734989648,2415,160.714285714286,NA
GWK60_I04125,-0.1942782005842003,-0.044028317784631475,3.6182234946160468,0.12387017224189874,1.5973906358333652,4,0,0,,,none,GWK60_I04125,GWK60_I04125,ORF,CP048238.1,444148,444567,C,420,1,0.00238095238095238,0.0764010989010989,0.00222318152385063,414,0.985714285714286,0.887388803582025,-20.634477014937,0,0,298,0.70952380952381,420,32.0884615384615,NA
GWK60_G00165,-0.1940936632606486,0.060223547264698696,1.2593904286856046,-0.021636713275368535,0.34276572552581264,4,0,0,,,none,GWK60_G00165,GAS1,ORF,CP048236.1,47865,49544,C,1680,16,0.00952380952380952,0.237335504002171,0.116206592143344,310,0.18452380952381,0.184523740580216,-12.4101537054593,16,4485,1654,0.98452380952381,105,24.9202279202279,NA
GWK60_E06039,-0.19349482439147989,-0.20498138185146048,0.6698262574140093,-0.10682485448008286,0.501421826661928,4,0,0,,,none,GWK60_E06039,GWK60_E06039,ORF,CP048234.1,662175,662465,W,291,11,0.0378006872852234,3.15077319587629,2.79614666856091,69,0.237113402061856,0.16906189426085,-12.7441113930358,0,0,0,0,26.4545454545455,83.3522727272727,NA
GWK60_F07007,-0.19276448804158042,0,6.4722699493933025,0.3809625547150904,3.2253087143172405,4,0,0,,,none,GWK60_F07007,GWK60_F07007,ORF,CP048235.1,740346,742196,C,1851,0,0,0,0,1851,1,0.99999993242313,-24.5413676105456,0,0,177,0.0956239870340357,9999,75.8305084745763,NA
GWK60_A02629,-0.19121293679101609,-0.158834657728101,0.22703624705142603,-0.04920336235626925,0.11654510923706042,4,0,0,,,none,GWK60_A02629,GWK60_A02629,ORF,CP048230.1,310613,311450,W,651,1,0.00153609831029185,0.519319390287132,0.00201888518951337,360,0.552995391705069,0.546979459898392,-23.5413676105456,1,1,592,0.90937019969278,838,338.076923076923,NA
GWK60_D00077,-0.19121293679101609,-0.158834657728101,0.22703624705142603,-0.04920336235626925,0.11654510923706042,4,0,0,,,none,GWK60_D00077,GWK60_D00077,ORF,CP048233.1,37096,41253,W,4158,1,0.00024050024050024,0.0932634616845143,0.00047583398818629,3727,0.896344396344396,0.896344396344396,-23.5413676105456,1,1,3922,0.943241943241943,4158,387.789473684211,NA
GWK60_J05071,-0.19121293679101609,-0.158834657728101,0.22703624705142603,-0.04920336235626925,0.11654510923706042,4,0,0,,,none,GWK60_J05071,GWK60_J05071,ORF,CP048239.1,549223,550110,W,888,1,0.00112612612612612,0.153078078078078,0.00042576880607661,873,0.983108108108108,0.982098369517713,-23.5413676105456,1,1,800,0.900900900900901,888,135.933333333333,NA
GWK60_G02607,-0.1883284894984345,0.5547314026138179,3.0379667658604808,0.05125392559628267,0.9390847247301356,4,0,0,,,none,GWK60_G02607,GWK60_G02607,ORF,CP048236.1,273090,275171,W,2082,6,0.00288184438040345,0.228666767784013,0.0962345375346187,1745,0.838136407300672,0.83813640167865,-14.9601670286206,6,765,1579,0.758405379442843,347,79.3473684210526,NA
GWK60_I04829,-0.1882231890588003,0.2409178239978169,6.573898075998313,-0.5630685889632594,3.931917933877953,4,0,1,,2,single_pool_depleted,GWK60_I04829,GWK60_I04829,ORF,CP048238.1,499860,500951,W,1092,0,0,0,0,1092,1,0.999866329625366,-24.5413676105456,0,0,1072,0.981684981684982,9999,103.325581395349,NA
GWK60_A00649,-0.1875783961775709,-0.21331334848447503,0.429362935086028,0.0037145447419401675,0.1859429527734989,4,0,0,,,none,GWK60_A00649,GWK60_A00649,ORF,CP048230.1,95979,97628,W,1650,38,0.023030303030303,1.23212121212121,1.97177590095033,174,0.105454545454545,0.105454492268819,-10.0008157396118,35,20014,1510,0.915151515151515,43.4210526315789,53.5,NA
GWK60_G05621,-0.18681164390954352,-0.13635545048899897,6.124249148464993,-0.06919799690372391,1.6058679226436876,4,0,0,,,none,GWK60_G05621,GWK60_G05621,ORF,CP048236.1,578458,580050,C,1593,2,0.0012554927809165,0.139844492923869,0.0987511113383496,1113,0.698681732580038,0.698681109481304,-15.7404677106253,1,1,1022,0.641556811048337,796.5,111.386138613861,NA
GWK60_F01397,-0.18608281082691538,-0.7981289820700337,1.7097274586044926,0.05402936850350089,1.0967053845129138,4,0,0,,,none,GWK60_F01397,GWK60_F01397,ORF,CP048235.1,178948,179742,C,795,2,0.00251572327044025,0.237641978785319,0.222486806196555,493,0.620125786163522,0.618514037224119,-15.5470141736867,2,509,724,0.910691823899371,397.5,94.4626865671642,NA
GWK60_C02849,-0.1832357420854852,0.07518898943041186,1.241641920991084,-0.17267086006730878,1.0920368560868343,4,0,0,,,none,GWK60_C02849,GWK60_C02849,ORF,CP048232.1,318437,318916,W,480,32,0.0666666666666667,3.12517006802721,5.10059373882973,60,0.125,0.117834478012641,-10.1580008142812,32,21370,475,0.989583333333333,15,46.8775510204082,NA
GWK60_E04521,-0.17955050482139245,0.9583598465467562,4.85146417963245,-0.10473027726545095,2.882541786369821,4,0,0,,,none,GWK60_E04521,GWK60_E04521,ORF,CP048234.1,483186,484460,W,1275,3,0.00235294117647058,0.220639834881321,0.0718074466409271,585,0.458823529411765,0.458813689964842,-16.1319766744079,1,121,645,0.505882352941176,425,93.7719298245614,NA
GWK60_F00825,-0.17836312700835255,0,6.44056772485965,-0.5305610434614615,3.6669132234215804,4,0,1,,2,single_pool_depleted,GWK60_F00825,GWK60_F00825,ORF,CP048235.1,121169,122248,W,1080,0,0,0,0,1080,1,0.99984928964194,-24.5413676105456,0,0,1072,0.992592592592593,9999,110.236363636364,NA
GWK60_C01111,-0.17797373291821691,-0.10680932797897263,1.145672760632328,-0.09259402083785606,0.690119541513527,4,0,0,,,none,GWK60_C01111,GWK60_C01111,ORF,CP048232.1,162876,164567,W,1692,5,0.00295508274231678,0.217867363444071,0.0750731604358879,908,0.536643026004728,0.536642848172006,-14.5770267427531,5,998,1684,0.995271867612293,338.4,73.7263157894737,NA
GWK60_I03113,-0.17746437078932448,-0.5622687532910103,1.5477975936351238,-0.01489455533924466,0.8132958436378903,4,0,0,,,none,GWK60_I03113,GWK60_I03113,ORF,CP048238.1,335064,337199,C,2136,5,0.00234082397003745,0.153932584269663,0.0416635808478389,594,0.278089887640449,0.278089886553413,-15.2981936270726,5,605,1948,0.911985018726592,427.2,65.76,NA
GWK60_M07909,-0.17658797224309222,0.39236030165572316,1.8713654096277628,0.21277410584883738,0.7336819754558532,4,0,0,,,none,GWK60_M07909,GWK60_M07909,ORF,CP048242.1,800974,802941,C,1968,16,0.008130081300813,0.874520631998773,0.52024752937573,611,0.310467479674797,0.310467473163167,-12.0786097448852,15,5428,1888,0.959349593495935,123,107.566037735849,NA
GWK60_A03333,-0.17535242572834264,0,0.3507048514566853,-0.04530793795953066,0.18123175183812265,4,0,0,,,none,GWK60_A03333,GWK60_A03333,ORF,CP048230.1,369013,370473,W,1461,0,0,0,0,1461,1,0.999996661548023,-24.5413676105456,0,0,823,0.56331279945243,9999,114.052631578947,NA
GWK60_L05643,-0.17535242572834264,0,0.3507048514566853,-0.04530793795953066,0.18123175183812265,4,0,0,,,none,GWK60_L05643,GWK60_L05643,ORF,CP048241.1,578112,579191,W,1080,0,0,0,0,1080,1,0.99984928964194,-24.5413676105456,0,0,570,0.527777777777778,9999,176.436781609195,NA
GWK60_B04455,-0.17415554436082054,-0.20759159206280345,0.5995185681148686,-0.07220488613090548,0.3883484732000705,4,0,0,,,none,GWK60_B04455,GWK60_B04455,ORF,CP048231.1,447544,448329,C,786,13,0.0165394402035623,0.407431945844736,0.414746339983364,249,0.316793893129771,0.315893204625681,-11.8335771150167,13,6689,778,0.989821882951654,60.4615384615385,24.6339622641509,NA
GWK60_J05005,-0.17139708696642303,0.1014330030387994,3.439371609288927,0.07451928678384599,1.9334190686286188,4,0,0,,,none,GWK60_J05005,LAS21,ORF,CP048239.1,544903,547431,C,2529,2,0.00079082641360221,0.16731627407784,0.0894741311402143,2418,0.956109134045077,0.956109133971661,-16.0296149567782,2,364,2468,0.975879794385132,1264.5,211.571428571429,NA
GWK60_J01793,-0.1698570288048632,0.39229332335632816,7.773273507935032,0.019776574331311636,1.949308413302526,4,0,0,,,none,GWK60_J01793,GWK60_J01793,ORF,CP048239.1,214256,215533,C,1278,5,0.00391236306729264,0.230539616298615,0.102847354337924,389,0.304381846635368,0.304375512093742,-14.3234099126815,5,1190,1270,0.993740219092332,255.6,58.9259259259259,NA
GWK60_J02365,-0.16947057016989736,-0.4595253823732782,1.2692226116836303,0.12241193399181671,0.8783517461243622,4,0,0,,,none,GWK60_J02365,GWK60_J02365,ORF,CP048239.1,272122,274623,C,2502,13,0.00519584332533972,0.2052707609697,0.314279039162002,1072,0.42845723421263,0.428457234169533,-12.1431583490787,12,4900,2258,0.902478017585931,192.461538461538,39.5067264573991,NA
GWK60_D00759,-0.16452543897404415,0.6586858258625108,5.163362981422107,-0.465709329943207,2.4608819888194073,4,0,0,,,none,GWK60_D00759,GWK60_D00759,ORF,CP048233.1,130676,134011,W,3336,1,0.00029976019184652,0.0318239913563654,0.02337459580095,2206,0.661270983213429,0.661270983213413,-16.8975114207708,0,0,512,0.15347721822542,3336,106.164835164835,NA
GWK60_F06479,-0.16374538992527607,0.47050893202104144,1.7910935372726209,-0.13053842863304937,1.2528390042713087,4,0,0,,,none,GWK60_F06479,GWK60_F06479,ORF,CP048235.1,690017,690793,C,777,1,0.00128700128700128,0.123220623220623,0.21591172593063,664,0.854568854568855,0.851911098517853,-15.2353059211172,1,632,766,0.985842985842986,777,95.7424242424242,NA
GWK60_B04565,-0.1630927120871928,-0.32242831984395626,0.6653005376447695,-0.029022976154782273,0.40792657582078234,4,0,0,,,none,GWK60_B04565,GWK60_B04565,ORF,CP048231.1,456662,457667,W,807,13,0.0161090458488228,0.364218906486055,0.321342325666588,273,0.338289962825279,0.337509918942307,-12.1436929775973,0,0,0,0,77.3846153846154,22.6095890410959,NA
GWK60_K00165,-0.1629627875736915,0.25329056791366045,1.0358836267699385,-0.035753944500216905,0.41280335965312437,4,0,0,,,none,GWK60_K00165,GWK60_K00165,ORF,CP048240.1,34263,37307,W,3045,0,0,0,0,3045,1,0.999999999999559,-24.5413676105456,0,0,3034,0.996387520525452,9999,53.2957746478873,NA
GWK60_E00341,-0.16261968810893396,-0.34895712672850066,5.607221998788367,-0.4461918997194574,2.787322153603788,4,0,0,,,none,GWK60_E00341,GWK60_E00341,ORF,CP048234.1,69475,72009,W,2535,2,0.00078895463510848,0.110453648915187,0.242742903696081,1384,0.545956607495069,0.545956607455589,-14.2026312279717,2,1294,2491,0.982642998027614,1267.5,140,NA
GWK60_J09295,-0.16198270337003123,-0.1003741908861313,0.21238208905028136,-0.05230085687025039,0.11654510923706042,4,0,0,,,none,GWK60_J09295,GWK60_J09295,ORF,CP048239.1,970262,970963,W,702,1,0.00142450142450142,0.326135852451642,0.00063580763355029,637,0.907407407407407,0.90145373215617,-23.5413676105456,1,1,547,0.779202279202279,702,228.947368421053,NA
GWK60_H08327,-0.1619285804145576,0,5.734943751886206,-0.028015110718382308,1.5422397584325307,4,0,0,,,none,GWK60_H08327,GWK60_H08327,ORF,CP048237.1,835499,836581,C,1083,0,0,0,0,1083,1,0.999853743154709,-24.5413676105456,0,0,1078,0.995383194829178,9999,71.7446808510638,NA
GWK60_G09009,-0.16168819234991993,0.5826692595868025,1.7432746994905022,0.03322318708146316,0.5840334670504247,4,0,0,,,none,GWK60_G09009,GWK60_G09009,ORF,CP048236.1,898712,900349,W,1638,2,0.00122100122100122,0.149311006453864,0.0787231071883327,1338,0.816849816849817,0.816849352348105,-16.7534650511541,2,220,1562,0.953601953601954,819,122.285714285714,NA
GWK60_K00539,-0.16110703136211524,-0.08594449055096098,3.5566723834919958,-0.016250897141114135,1.3334847593652555,4,0,0,,,none,GWK60_K00539,GWK60_K00539,ORF,CP048240.1,75413,78043,C,2631,5,0.00190041809198023,0.116882648489237,0.0418118392161376,972,0.369441277080958,0.369441277070729,-15.2629181523251,3,156,1856,0.705435195743063,526.2,61.5036496350365,NA
GWK60_D04367,-0.15987696646286453,0,5.562364572141967,-0.3972085997950953,2.9822761929042287,4,0,0,,,none,GWK60_D04367,GWK60_D04367,ORF,CP048233.1,459061,460560,W,1500,0,0,0,0,1500,1,0.999997739675702,-24.5413676105456,0,0,1459,0.972666666666667,9999,108.189655172414,NA
GWK60_G09405,-0.15912610449654788,-2.4588004471656197,6.396088986908313,-0.22886312153731797,1.8209696106850484,4,0,0,,,none,GWK60_G09405,GWK60_G09405,ORF,CP048236.1,935352,936539,C,1188,1,0.00084175084175084,0.120598641785082,0.00071449714970325,1143,0.962121212121212,0.962071965314122,-22.9564051098244,1,2,1180,0.993265993265993,1188,143.271186440678,NA
GWK60_L06633,-0.15898406481029403,0,4.6161058574069065,-0.029696267682029487,1.2990290129014397,4,0,0,,,none,GWK60_L06633,GWK60_L06633,ORF,CP048241.1,686721,687659,C,939,0,0,0,0,939,1,0.999382984989061,-24.5413676105456,0,0,880,0.93716719914803,9999,85.0472440944882,NA
GWK60_F01419,-0.1589160253265984,0.43400905755398383,1.306641139584781,0.06584442989131901,0.4052183573870135,4,0,0,,,none,GWK60_F01419,GWK60_F01419,ORF,CP048235.1,180323,181255,C,933,14,0.015005359056806,1.31021793497678,1.39143698596423,340,0.364415862808146,0.364177117908609,-12.5673115879199,10,3285,844,0.904608788853162,66.6428571428571,87.3166666666667,NA
GWK60_E01089,-0.15889734190924015,-0.10752836310283645,0.6901381306940373,-0.09339026806809073,0.541922595500852,4,0,0,,,none,GWK60_E01089,GWK60_E01089,ORF,CP048234.1,141964,143507,C,1419,19,0.0133897110641297,0.942394945007958,1.5124484748275,971,0.684284707540522,0.684281230699017,-10.9095084832628,2,783,1123,0.791402396053559,81.2631578947368,70.3820224719101,NA
GWK60_M02409,-0.1549010005692124,0.4482907013902815,4.834371515686881,-0.3531278575448404,2.4946568018740694,4,0,0,,,none,GWK60_M02409,GWK60_M02409,ORF,CP048242.1,299435,301705,C,2271,4,0.00176133861734918,0.175194481138999,0.0121784271432,1735,0.763980625275209,0.763980624501026,-16.8340084784647,4,208,1595,0.702333773667988,567.75,99.4666666666667,NA
GWK60_E02233,-0.15437737439617938,-0.20572475187259143,0.9731445386007382,-0.15824472727476174,0.6144540743147752,4,0,0,,,none,GWK60_E02233,GWK60_E02233,ORF,CP048234.1,251546,253699,C,2154,8,0.00371402042711234,0.136490250696379,0.0516600334018695,697,0.323584029712163,0.323584028655655,-14.1860165141208,8,1309,2137,0.992107706592386,269.25,36.75,NA
GWK60_C03641,-0.15391789746351478,-0.16264864393402972,0.17253756019238586,-0.0533122733642839,0.16501449036890373,4,0,0,,,none,GWK60_C03641,TRP1,ORF,CP048232.1,391041,391694,C,654,6,0.0091743119266055,0.343291001943327,0.247006011517732,181,0.276758409785933,0.273835650558672,-12.9800796653807,5,2132,625,0.95565749235474,109,37.4187192118227,NA
GWK60_F01903,-0.1538723971706442,-0.2462747373933481,1.8915580100989986,-0.06891875515220902,0.45254747660935396,4,0,0,,,none,GWK60_F01903,PHM1,ORF,CP048235.1,227842,230292,W,2451,10,0.00407996736026111,0.138351024339346,0.128124921201916,1082,0.441452468380253,0.441452468306307,-12.7798163781011,10,3471,2350,0.958792329661363,245.1,33.9098360655738,NA
GWK60_F06391,-0.15335219337228875,0,0.3067043867445775,-0.032014540624206396,0.12805816249682558,4,0,0,,,none,GWK60_F06391,GWK60_F06391,ORF,CP048235.1,680832,681917,C,1086,0,0,0,0,1086,1,0.999858065084217,-24.5413676105456,0,0,1039,0.956721915285451,9999,183.243243243243,NA
GWK60_A01617,-0.1525572653039189,0.44923134517810676,1.579372631169794,-0.13164898507208384,1.158023692068818,4,0,0,,,none,GWK60_A01617,HXT1,ORF,CP048230.1,201317,203008,C,1692,7,0.00413711583924349,0.353687739463602,0.556346752620269,479,0.283096926713948,0.283096832901312,-13.0460122183096,6,2846,1600,0.945626477541371,241.714285714286,85.4913793103448,NA
GWK60_L03377,-0.15231321216036978,-2.2100144409525404,6.880039750099612,-0.5099616570691053,2.162416610079609,4,0,0,,,none,GWK60_L03377,GWK60_L03377,ORF,CP048241.1,311420,314206,W,2787,1,0.00035880875493362,0.0754640049580846,0.0371720085834987,2620,0.940078937926085,0.940078937920616,-17.0819359919083,0,0,2279,0.817725152493721,2787,210.318181818182,NA
GWK60_F04235,-0.15115820373475664,-1.5340312421371955,7.667707378737814,0.2809387936818069,4.213644444954238,4,1,0,1,,single_pool_enriched,GWK60_F04235,GWK60_F04235,ORF,CP048235.1,482829,483344,C,516,0,0,0,0,516,1,0.959300946428534,-24.5413676105456,0,0,289,0.560077519379845,9999,78.2654867256637,NA
GWK60_E02871,-0.14937954763362019,-0.7635269796768956,2.0164675534277285,-0.15933830250575215,0.7817502663270495,4,0,0,,,none,GWK60_E02871,GWK60_E02871,ORF,CP048234.1,310156,311127,C,972,10,0.0102880658436214,0.288526503286039,0.213014457451298,231,0.237654320987654,0.237548882397257,-12.1876694014975,10,5233,967,0.994855967078189,97.2,28.044776119403,NA
GWK60_G00407,-0.14834017519991707,-0.07784238270378464,0.9974993080910809,-0.0418234966502381,0.26179027910557584,4,0,0,,,none,GWK60_G00407,GWK60_G00407,ORF,CP048236.1,69182,75052,C,5871,29,0.00493953329926758,0.150559182574324,0.0698380593177266,776,0.132175097939022,0.132175097939022,-12.0661408328033,25,3771,5536,0.942939873956736,202.448275862069,30.4804469273743,NA
GWK60_D00253,-0.14776816572483037,1.1394753588919866,3.0896250884731047,0.15302969661614735,0.9744243393008203,4,0,0,,,none,GWK60_D00253,GWK60_D00253,ORF,CP048233.1,58044,59423,W,1380,2,0.00144927536231884,0.106483600305111,0.0570886611960762,716,0.518840579710145,0.518836686070186,-15.8724826262793,1,266,211,0.152898550724638,690,73.4736842105263,NA
GWK60_C01397,-0.1473897676273908,-0.06912096359608312,0.5683231030465228,-0.06041288542419292,0.4261923816739813,4,0,0,,,none,GWK60_C01397,GWK60_C01397,ORF,CP048232.1,186362,186694,C,333,2,0.006006006006006,0.36343009676343,0.595557830009287,323,0.96996996996997,0.767091666775317,-14.5357430613517,0,0,271,0.813813813813814,166.5,60.5111111111111,NA
GWK60_K00429,-0.1472104370701769,0.35483545209692624,1.5873672867274156,-0.12777648478013626,1.248564095873537,4,0,0,,,none,GWK60_K00429,GWK60_K00429,ORF,CP048240.1,67032,67928,C,897,9,0.0100334448160535,0.66535036466938,0.466003692189896,189,0.210702341137124,0.210504539934483,-13.493562056538,7,1881,739,0.823857302118172,99.6666666666667,66.3132530120482,NA
GWK60_C04631,-0.14636364515132638,0.0039020224445138196,1.1192692433029703,-0.0224156499315303,0.3705293410826743,4,0,0,,,none,GWK60_C04631,ARG1,ORF,CP048232.1,472164,473426,C,1263,12,0.00950118764845605,0.424255973173117,0.295524766141741,559,0.442596991290578,0.442586289717691,-12.6416330681881,12,3820,1243,0.984164687252573,105.25,44.6529411764706,NA
GWK60_H09075,-0.14629110704670295,-0.19761918809361273,0.9362556811071933,-0.07229341534739396,0.4752211634005065,4,0,0,,,none,GWK60_H09075,GWK60_H09075,ORF,CP048237.1,905086,906684,W,1599,11,0.00687929956222639,0.260461530594987,0.143187778780971,441,0.275797373358349,0.275797141720268,-13.2370162888823,8,2347,1558,0.974358974358974,145.363636363636,37.8616352201258,NA
GWK60_L14179,-0.14545239866624915,0.5527652002588741,5.781699527962238,0.2879175157274616,2.527097149713494,4,0,0,,,none,GWK60_L14179,GWK60_L14179,ORF,CP048241.1,1481945,1482466,C,522,1,0.00191570881226053,0.102440877262518,0.00041504459370794,493,0.944444444444444,0.908158902581855,-22.9564051098244,1,2,499,0.955938697318008,522,53.4741379310345,NA
GWK60_G02497,-0.14446438365548228,0,0.28892876731096456,-0.0385735513728685,0.154294205491474,4,0,0,,,none,GWK60_G02497,GWK60_G02497,ORF,CP048236.1,264042,265013,W,972,0,0,0,0,972,1,0.999556336320926,-24.5413676105456,0,0,805,0.828189300411523,9999,92.4366197183099,NA
GWK60_L03531,-0.14446438365548228,0,0.28892876731096456,-0.0385735513728685,0.154294205491474,4,0,0,,,none,GWK60_L03531,GWK60_L03531,ORF,CP048241.1,327441,329513,W,2073,0,0,0,0,2073,1,0.999999992660536,-24.5413676105456,0,0,2062,0.994693680656054,9999,119.061224489796,NA
GWK60_M05621,-0.14446438365548228,0,0.28892876731096456,-0.0385735513728685,0.154294205491474,4,0,0,,,none,GWK60_M05621,GWK60_M05621,ORF,CP048242.1,613754,613984,W,231,0,0,0,0,231,1,0.576885261132046,-24.5413676105456,0,0,223,0.965367965367965,9999,120.734375,NA
GWK60_H07315,-0.14348640467233081,0.29091037292816,7.1265614102659,0.02343496436594373,1.8497497830915632,4,0,0,,,none,GWK60_H07315,GWK60_H07315,ORF,CP048237.1,734305,734754,W,450,2,0.00444444444444444,0.273111111111111,0.166406991580089,292,0.648888888888889,0.599665358741771,-15.3789762817887,0,0,0,0,225,61.45,NA
GWK60_D02717,-0.1434368142969346,-0.15224128328183,0.22018605044711698,-0.04972043786699566,0.07803543394919839,4,0,0,,,none,GWK60_D02717,GWK60_D02717,ORF,CP048233.1,307106,307537,W,432,3,0.00694444444444444,1.3087962962963,2.26033553845673,246,0.569444444444444,0.518490521768389,-14.2792727651754,3,1227,421,0.974537037037037,144,188.466666666667,NA
